レース数, 予想順位,実際の順位,単勝,複勝,2連単,2連複,拡連複,3連単,3連複
191213145,1-2-3,2-1-3,-100,260,-100,1320,400,-100,1820
191216158,2-1-3,2-4-3,320,120,-100,-100,-100,-100,-100
191230208,2-1-4,1-4-3,-100,-100,-100,-100,-100,-100,-100
191208146,2-1-3,1-4-6,-100,-100,-100,-100,-100,-100,-100
191230210,1-2-3,1-3-2,20,0,-100,-100,80,-100,260
191204166,1-2-3,2-1-5,-100,30,-100,180,40,-100,-100
191208155,1-2-3,3-1-5,-100,0,-100,-100,-100,-100,-100
191214185,1-3-2,2-1-3,-100,20,-100,-100,50,-100,380
191230207,1-2-3,2-1-5,-100,30,-100,180,80,-100,-100
191213154,1-2-3,1-5-2,20,60,-100,-100,70,-100,-100
191215187,2-1-3,3-1-2,-100,-100,-100,-100,50,-100,230
191203166,1-3-4,3-1-6,-100,0,-100,190,70,-100,-100
191216161,2-1-3,2-1-6,240,50,480,150,60,-100,-100
191229226,1-2-3,2-1-4,-100,0,-100,200,50,-100,-100
191204163,1-2-3,3-5-2,-100,-100,-100,-100,-100,-100,-100
191216165,1-2-4,5-6-1,-100,-100,-100,-100,-100,-100,-100
191228210,1-2-3,1-2-3,60,20,120,140,50,490,250
191207148,1-3-4,1-3-4,0,0,170,140,30,650,230
191208152,1-2-3,1-5-2,0,40,-100,-100,120,-100,-100
191205164,1-2-4,1-5-2,30,20,-100,-100,50,-100,-100
191213155,1-3-2,1-3-4,40,20,260,250,160,-100,-100
191216164,1-2-3,1-5-6,0,0,-100,-100,-100,-100,-100
191206148,1-3-2,1-4-2,290,260,-100,-100,-100,-100,-100
191213156,1-2-3,1-3-5,10,0,-100,-100,-100,-100,-100
191215184,2-1-3,4-2-5,-100,70,-100,-100,-100,-100,-100
191216159,2-1-3,1-2-5,-100,0,-100,130,90,-100,-100
191205166,2-1-3,2-1-3,150,0,240,60,20,510,70
191215191,1-3-2,1-5-2,40,10,-100,-100,-100,-100,-100
191208151,1-2-3,2-6-5,-100,-100,-100,-100,-100,-100,-100
191229217,1-2-4,1-4-3,160,20,-100,-100,-100,-100,-100
191230212,1-2-3,1-5-4,20,0,-100,-100,-100,-100,-100
191204157,1-2-3,4-3-6,-100,-100,-100,-100,-100,-100,-100
191208156,2-1-3,1-2-5,-100,0,-100,80,40,-100,-100
191206156,1-2-3,6-1-3,-100,0,-100,-100,-100,-100,-100
191214190,1-2-3,1-3-5,100,30,-100,-100,-100,-100,-100
191230213,1-2-4,1-4-6,10,0,-100,-100,-100,-100,-100
191214187,1-3-2,1-2-4,40,20,-100,-100,-100,-100,-100
191206147,2-3-1,3-2-5,-100,280,-100,310,50,-100,-100
191203161,2-1-3,2-3-4,140,80,-100,-100,-100,-100,-100
191214192,1-2-3,1-2-3,40,0,160,30,30,610,310
191214191,1-2-3,1-3-6,30,0,-100,-100,-100,-100,-100
191228208,1-2-3,1-6-2,80,10,-100,-100,90,-100,-100
191215186,1-2-3,1-3-6,20,10,-100,-100,-100,-100,-100
191215185,2-1-4,2-1-4,120,30,960,370,60,1720,110
191230206,1-2-3,2-5-4,-100,-100,-100,-100,-100,-100,-100
191228211,2-1-4,2-4-1,130,70,-100,-100,0,-100,140
191228212,1-2-3,1-2-3,0,0,100,60,0,360,120
191215182,2-1-3,2-4-3,50,100,-100,-100,-100,-100,-100
191205159,2-1-3,1-2-6,-100,100,-100,290,210,-100,-100
191206151,1-2-3,1-2-3,10,30,100,40,30,530,240
191204164,1-2-4,1-5-2,10,0,-100,-100,20,-100,-100
191213149,1-3-2,1-4-6,0,0,-100,-100,-100,-100,-100
191214188,1-2-4,1-5-2,80,20,-100,-100,90,-100,-100
191216167,1-2-3,1-2-3,0,0,340,200,60,1050,450
191229224,1-2-4,1-6-3,140,20,-100,-100,-100,-100,-100
191207155,1-2-3,4-2-5,-100,-100,-100,-100,-100,-100,-100
191215181,1-2-4,1-4-3,90,50,-100,-100,-100,-100,-100
191229228,1-2-3,3-1-2,-100,10,-100,-100,40,-100,300
191213148,2-1-3,1-6-4,-100,-100,-100,-100,-100,-100,-100
191203167,1-2-3,2-6-1,-100,-100,-100,-100,90,-100,-100
191206155,1-2-3,5-1-3,-100,0,-100,-100,-100,-100,-100
191205167,1-2-3,1-3-2,10,0,-100,-100,40,-100,190
191228216,2-1-3,3-1-5,-100,-100,-100,-100,-100,-100,-100
191213152,1-2-3,1-2-6,50,10,360,250,120,-100,-100
191230205,1-2-3,1-2-3,0,70,430,500,200,2280,620
191204161,1-3-4,5-3-1,-100,-100,-100,-100,70,-100,-100
191208147,1-2-4,2-1-4,-100,0,-100,200,80,-100,180
191228213,1-2-4,1-2-4,70,0,180,90,20,530,170
191229222,1-2-3,1-6-2,0,0,-100,-100,60,-100,-100
191215190,1-2-4,1-4-6,90,0,-100,-100,-100,-100,-100
191203162,1-2-4,1-4-2,30,0,-100,-100,30,-100,120
191213153,1-2-3,1-3-5,30,20,-100,-100,-100,-100,-100
191214183,1-3-2,3-4-5,-100,-100,-100,-100,-100,-100,-100
191203159,2-1-3,6-2-1,-100,20,-100,-100,150,-100,-100
191203163,1-2-3,2-1-6,-100,0,-100,60,10,-100,-100
191204160,2-1-3,2-1-4,30,0,360,140,20,-100,-100
191207151,2-1-3,1-2-4,-100,10,-100,80,20,-100,-100
191203158,1-2-3,3-2-4,-100,-100,-100,-100,-100,-100,-100
191214181,1-2-3,1-3-2,250,120,-100,-100,140,-100,1270
191214184,1-2-3,1-2-3,80,60,460,270,50,860,160
191229221,2-1-4,6-4-2,-100,-100,-100,-100,-100,-100,-100
191230214,1-2-3,1-2-3,20,0,210,150,60,510,120
191215183,2-1-3,2-1-4,260,10,360,60,70,-100,-100
191207153,1-2-3,1-2-3,0,0,130,90,0,310,80
191216162,1-2-3,3-1-4,-100,0,-100,-100,-100,-100,-100
191208148,2-1-3,4-2-1,-100,110,-100,-100,50,-100,-100
191206150,1-3-2,1-4-3,0,20,-100,-100,0,-100,-100
191214186,1-3-2,3-1-5,-100,0,-100,110,10,-100,-100
191205163,2-1-3,2-1-5,140,50,870,280,140,-100,-100
総レース数, 単勝, 複勝, 2連単, 2連複, 拡連複, 3連単, 3連複, 合計
157,190,1090,-1940,500,-200,3590,840,4070
