レース数, 予想順位,実際の順位,単勝,複勝,2連単,2連複,拡連複,3連単,3連複
19121422,1-2-4,1-4-6,90,40,-100,-100,-100,-100,-100
19120135,1-2-3,4-2-6,-100,-100,-100,-100,-100,-100,-100
1912067,1-2-3,1-5-2,250,30,-100,-100,110,-100,-100
19120136,1-2-5,1-5-3,60,20,-100,-100,-100,-100,-100
19121630,1-2-3,1-2-3,150,0,170,70,20,410,80
19121419,2-1-3,3-4-1,-100,-100,-100,-100,-100,-100,-100
19122516,1-2-3,3-4-1,-100,-100,-100,-100,-100,-100,-100
19122730,1-2-5,5-6-1,-100,-100,-100,-100,-100,-100,-100
19122619,1-2-3,4-2-6,-100,-100,-100,-100,-100,-100,-100
19122735,1-2-3,3-2-4,-100,-100,-100,-100,-100,-100,-100
19121820,1-3-2,1-3-4,20,30,280,180,20,-100,-100
19121914,1-2-3,3-1-6,-100,0,-100,-100,-100,-100,-100
19120718,1-2-3,1-2-6,100,0,250,110,40,-100,-100
19120514,1-2-3,1-5-2,140,30,-100,-100,180,-100,-100
19120129,1-3-2,3-4-5,-100,-100,-100,-100,-100,-100,-100
1912066,1-2-3,1-3-2,100,10,-100,-100,50,-100,830
19121519,1-2-3,1-2-4,70,0,330,260,100,-100,-100
19121024,1-2-3,2-1-3,-100,30,-100,40,0,-100,110
19121822,1-2-3,1-6-2,70,0,-100,-100,40,-100,-100
1912063,1-2-3,2-6-5,-100,-100,-100,-100,-100,-100,-100
19121714,1-2-3,2-1-5,-100,50,-100,320,20,-100,-100
19121824,1-2-3,1-2-4,20,0,100,50,20,-100,-100
19123035,1-3-2,1-5-4,0,0,-100,-100,-100,-100,-100
19123027,1-2-5,4-1-6,-100,0,-100,-100,-100,-100,-100
19120716,2-1-3,1-5-2,-100,-100,-100,-100,0,-100,-100
19122934,1-3-2,1-4-3,60,0,-100,-100,10,-100,-100
19121516,1-3-2,1-5-2,60,130,-100,-100,-100,-100,-100
19121629,1-2-4,1-3-6,40,190,-100,-100,-100,-100,-100
19121423,1-2-3,1-2-3,50,0,580,510,160,1980,1000
19121515,1-2-3,4-3-2,-100,-100,-100,-100,-100,-100,-100
19122622,1-2-4,1-2-6,0,0,170,130,10,-100,-100
19122821,1-2-4,5-1-2,-100,180,-100,-100,50,-100,-100
1912069,1-3-2,2-3-1,-100,-100,-100,-100,0,-100,190
