レース数, 予想順位,実際の順位,単勝,複勝,2連単,2連複,拡連複,3連単,3連複
191210101,2-1-5,1-5-6,-100,-100,-100,-100,-100,-100,-100
191206120,1-2-3,1-2-4,0,0,160,60,50,-100,-100
191205128,1-2-3,4-5-3,-100,-100,-100,-100,-100,-100,-100
191223116,1-2-4,1-4-6,50,0,-100,-100,-100,-100,-100
191217114,1-2-3,1-6-5,0,0,-100,-100,-100,-100,-100
191215123,1-3-2,1-6-3,110,100,-100,-100,80,-100,-100
191223118,1-2-5,1-6-3,50,10,-100,-100,-100,-100,-100
191209100,1-2-4,4-5-6,-100,-100,-100,-100,-100,-100,-100
191213100,1-2-3,6-2-1,-100,-100,-100,-100,50,-100,-100
191205123,1-2-3,1-3-4,20,60,-100,-100,-100,-100,-100
191215128,1-2-4,1-4-2,0,40,-100,-100,40,-100,200
191216117,1-2-3,2-5-3,-100,-100,-100,-100,-100,-100,-100
191206115,1-2-3,1-4-2,20,0,-100,-100,30,-100,-100
191206110,1-2-3,1-4-3,50,40,-100,-100,-100,-100,-100
191216110,1-2-3,2-1-4,-100,0,-100,100,60,-100,-100
191210104,1-2-3,3-6-1,-100,-100,-100,-100,-100,-100,-100
191228149,1-2-3,1-3-2,20,0,-100,-100,120,-100,280
19120998,1-2-3,1-4-5,30,80,-100,-100,-100,-100,-100
191227123,1-2-3,3-1-2,-100,0,-100,-100,170,-100,1360
191227128,1-2-3,4-2-6,-100,-100,-100,-100,-100,-100,-100
191231168,1-2-3,2-3-5,-100,-100,-100,-100,-100,-100,-100
191218113,1-2-4,2-3-1,-100,-100,-100,-100,60,-100,-100
19121097,1-2-3,4-1-6,-100,0,-100,-100,-100,-100,-100
191214123,1-2-3,2-1-5,-100,120,-100,180,240,-100,-100
191210103,1-2-3,1-2-4,0,0,280,270,110,-100,-100
191213103,1-2-4,1-5-2,20,30,-100,-100,200,-100,-100
191226136,1-2-3,1-4-3,160,70,-100,-100,-100,-100,-100
19121098,1-2-3,2-1-4,-100,100,-100,430,60,-100,-100
191208101,1-2-5,3-5-4,-100,-100,-100,-100,-100,-100,-100
191225143,1-2-3,1-5-3,30,10,-100,-100,-100,-100,-100
191215132,1-3-4,1-3-5,0,0,310,280,70,-100,-100
191231157,1-2-3,4-2-5,-100,-100,-100,-100,-100,-100,-100
191206109,1-4-2,3-1-5,-100,0,-100,-100,-100,-100,-100
191225140,1-2-3,4-2-5,-100,-100,-100,-100,-100,-100,-100
191215131,1-2-3,1-4-2,60,0,-100,-100,60,-100,-100
191208105,1-2-4,3-1-6,-100,10,-100,-100,-100,-100,-100
191224118,1-2-4,4-5-1,-100,-100,-100,-100,-100,-100,-100
191217110,1-2-3,1-2-3,70,30,180,190,30,470,110
191214126,1-2-3,1-2-4,10,40,440,210,120,-100,-100
191225135,1-2-4,1-4-3,290,350,-100,-100,-100,-100,-100
191206116,1-2-5,1-4-2,90,0,-100,-100,60,-100,-100
191216112,1-2-3,1-2-3,170,30,330,150,50,1190,350
191224114,1-2-3,2-3-1,-100,-100,-100,-100,80,-100,240
191210105,1-2-4,1-2-4,20,60,260,250,50,670,160
191209103,1-2-4,1-3-5,0,0,-100,-100,-100,-100,-100
191218115,1-2-3,1-4-3,20,20,-100,-100,-100,-100,-100
191225142,1-2-3,1-6-5,170,160,-100,-100,-100,-100,-100
191226137,1-2-3,1-4-3,20,30,-100,-100,-100,-100,-100
191208102,2-1-3,1-2-3,-100,0,-100,120,10,-100,120
191214129,1-2-3,1-4-3,100,70,-100,-100,-100,-100,-100
191208108,1-2-3,1-2-4,20,10,890,680,290,-100,-100
191207100,1-2-3,2-5-4,-100,-100,-100,-100,-100,-100,-100
191225138,1-2-4,2-1-5,-100,0,-100,120,70,-100,-100
191217116,1-3-2,3-1-6,-100,0,-100,190,70,-100,-100
19121398,1-3-2,1-2-5,20,40,-100,-100,-100,-100,-100
191215126,1-2-3,1-4-3,60,0,-100,-100,-100,-100,-100
191207105,1-2-3,1-3-5,70,50,-100,-100,-100,-100,-100
191218114,1-2-5,1-3-6,20,0,-100,-100,-100,-100,-100
