レース数, 予想順位,実際の順位,単勝,複勝,2連単,2連複,拡連複,3連単,3連複
191219110,1-2-3,1-4-2,80,270,-100,-100,0,-100,-100
19120684,1-2-3,1-2-5,10,10,220,200,30,-100,-100
19121890,1-2-3,4-5-1,-100,-100,-100,-100,-100,-100,-100
19120878,1-2-3,1-5-4,20,20,-100,-100,-100,-100,-100
19120981,1-2-6,1-3-4,40,10,-100,-100,-100,-100,-100
191229152,1-2-4,4-1-2,-100,130,-100,-100,110,-100,280
19121896,1-2-3,1-2-5,0,0,470,270,120,-100,-100
191227118,1-2-3,1-3-2,10,40,-100,-100,30,-100,150
19122170,2-1-3,1-4-3,-100,-100,-100,-100,-100,-100,-100
19120683,1-2-4,1-2-5,30,10,220,160,120,-100,-100
191229145,1-2-3,1-3-2,0,0,-100,-100,20,-100,130
19120681,1-2-4,1-4-2,40,10,-100,-100,100,-100,770
19122093,1-2-3,4-3-2,-100,-100,-100,-100,-100,-100,-100
19122092,1-2-4,1-2-6,110,0,170,90,80,-100,-100
191225112,1-2-3,1-2-4,0,0,100,130,40,-100,-100
19121093,1-2-3,5-3-1,-100,-100,-100,-100,-100,-100,-100
191219114,2-1-4,5-4-1,-100,-100,-100,-100,-100,-100,-100
191227114,1-2-3,1-2-3,60,10,530,430,200,1780,830
19120976,1-2-4,1-5-3,50,40,-100,-100,-100,-100,-100
19121795,1-2-4,1-2-4,70,10,150,50,30,380,190
19122272,1-2-3,1-2-4,50,0,230,170,110,-100,-100
191227111,1-2-3,3-2-6,-100,-100,-100,-100,-100,-100,-100
191219111,2-1-3,1-3-2,-100,-100,-100,-100,180,-100,400
19121893,1-3-2,3-1-5,-100,40,-100,210,30,-100,-100
19122262,1-2-3,1-3-6,20,0,-100,-100,-100,-100,-100
19120777,1-2-3,6-3-5,-100,-100,-100,-100,-100,-100,-100
19122094,2-1-4,2-6-1,20,30,-100,-100,70,-100,-100
19120782,1-3-2,3-5-6,-100,-100,-100,-100,-100,-100,-100
191229147,1-2-3,4-2-1,-100,-100,-100,-100,110,-100,-100
19122263,1-2-3,1-2-5,0,0,310,240,0,-100,-100
19122172,1-2-3,1-3-6,20,20,-100,-100,-100,-100,-100
19120593,1-2-4,1-2-3,40,0,150,60,30,-100,-100
19121086,1-2-3,1-6-4,0,0,-100,-100,-100,-100,-100
19122161,1-2-3,1-2-4,0,0,90,60,20,-100,-100
19121792,1-2-3,1-4-6,130,280,-100,-100,-100,-100,-100
19121895,1-3-4,1-3-2,60,30,400,170,10,-100,-100
19120977,1-2-3,1-4-3,60,20,-100,-100,-100,-100,-100
19120974,1-2-5,5-1-3,-100,10,-100,-100,-100,-100,-100
19120978,1-2-3,1-2-3,60,60,220,100,50,850,380
19122090,1-2-3,1-2-3,140,30,300,130,20,390,60
19121794,1-3-2,3-4-6,-100,-100,-100,-100,-100,-100,-100
19122164,1-2-3,1-2-6,40,10,130,120,10,-100,-100
191228143,1-2-4,1-2-3,50,10,130,40,10,-100,-100
19120596,1-2-4,1-4-2,10,0,-100,-100,0,-100,420
191227112,1-2-3,5-3-2,-100,-100,-100,-100,-100,-100,-100
19120783,1-2-3,1-5-2,0,20,-100,-100,140,-100,-100
191228141,1-3-2,1-2-4,750,50,-100,-100,-100,-100,-100
19122270,1-3-2,1-2-5,20,10,-100,-100,-100,-100,-100
191219113,3-1-2,1-4-3,-100,-100,-100,-100,20,-100,-100
191225117,1-2-3,1-3-5,70,40,-100,-100,-100,-100,-100
19120774,1-2-3,6-1-3,-100,80,-100,-100,-100,-100,-100
19120874,1-2-3,1-2-3,30,0,200,140,20,510,130
19120778,1-2-3,1-6-2,80,90,-100,-100,230,-100,-100
191226125,1-3-2,4-3-5,-100,-100,-100,-100,-100,-100,-100
19120875,1-2-3,2-3-4,-100,-100,-100,-100,-100,-100,-100
19121788,1-2-3,3-1-2,-100,0,-100,-100,40,-100,70
19122167,1-2-5,2-1-3,-100,20,-100,260,150,-100,-100
19121088,1-2-4,2-4-3,-100,-100,-100,-100,-100,-100,-100
191229146,1-2-3,1-2-4,0,0,60,60,70,-100,-100
19121085,1-2-3,3-1-2,-100,0,-100,-100,20,-100,110
19120983,2-1-3,1-3-2,-100,-100,-100,-100,20,-100,280
191226124,1-2-3,2-3-1,-100,-100,-100,-100,0,-100,50
191227119,1-2-4,1-4-2,0,0,-100,-100,30,-100,390
191229153,1-2-3,1-4-2,170,200,-100,-100,0,-100,-100
191225119,1-2-3,1-2-5,0,0,100,50,40,-100,-100
191225120,1-2-4,1-5-2,0,0,-100,-100,120,-100,-100
19120678,1-2-3,1-6-5,20,10,-100,-100,-100,-100,-100
191226127,2-1-5,5-2-1,-100,0,-100,-100,120,-100,670
19120780,1-2-3,3-2-1,-100,-100,-100,-100,100,-100,620
19120775,2-1-3,1-5-4,-100,-100,-100,-100,-100,-100,-100
19120679,1-2-3,1-2-4,70,30,240,130,50,-100,-100
19121087,1-2-3,1-4-2,40,0,-100,-100,20,-100,-100
19122267,1-2-5,1-3-4,30,40,-100,-100,-100,-100,-100
191219119,1-3-2,1-4-6,60,0,-100,-100,-100,-100,-100
19121092,1-2-3,1-4-2,20,10,-100,-100,110,-100,-100
191228134,1-2-3,1-2-4,0,0,130,50,110,-100,-100
191225109,1-2-3,2-1-3,-100,0,-100,60,20,-100,140
191225114,1-2-4,1-2-6,50,40,210,260,100,-100,-100
19121787,1-2-3,5-3-6,-100,-100,-100,-100,-100,-100,-100
191227115,1-2-3,3-5-4,-100,-100,-100,-100,-100,-100,-100
19120590,1-2-3,3-1-2,-100,50,-100,-100,50,-100,350
19120882,1-2-3,1-5-4,30,0,-100,-100,-100,-100,-100
19120880,1-2-4,1-2-3,80,0,230,70,60,-100,-100
191228133,1-3-2,1-2-4,0,0,-100,-100,-100,-100,-100
19120973,1-2-4,3-1-5,-100,0,-100,-100,-100,-100,-100
19120591,1-2-4,1-6-2,80,70,-100,-100,100,-100,-100
191227109,1-2-4,1-3-2,20,0,-100,-100,90,-100,-100
19120585,1-2-4,3-4-2,-100,-100,-100,-100,-100,-100,-100
19120676,1-2-4,1-4-6,10,0,-100,-100,-100,-100,-100
19122088,1-2-3,1-4-2,0,0,-100,-100,50,-100,-100
19121791,1-2-3,2-1-5,-100,220,-100,740,270,-100,-100
19122264,1-2-3,2-1-3,-100,0,-100,80,0,-100,40
191226126,1-2-3,1-2-3,120,0,270,90,60,930,210
19122171,1-2-3,3-1-5,-100,20,-100,-100,-100,-100,-100
19120873,1-2-3,2-6-5,-100,-100,-100,-100,-100,-100,-100
19122087,1-2-3,1-3-4,110,0,-100,-100,-100,-100,-100
19121891,1-2-4,2-4-6,-100,-100,-100,-100,-100,-100,-100
19120673,1-3-2,1-5-4,30,20,-100,-100,-100,-100,-100
19120677,1-2-3,1-6-2,90,20,-100,-100,100,-100,-100
191225111,1-3-2,1-3-4,130,0,130,10,0,-100,-100
191229149,1-2-3,2-1-4,-100,50,-100,40,20,-100,-100
19120773,1-3-5,3-1-4,-100,10,-100,150,40,-100,-100
19120784,1-2-3,2-4-3,-100,-100,-100,-100,-100,-100,-100
19121793,1-2-3,6-4-5,-100,-100,-100,-100,-100,-100,-100
191219118,1-2-3,4-1-3,-100,30,-100,-100,-100,-100,-100
191225118,2-1-3,1-6-5,-100,-100,-100,-100,-100,-100,-100
19121790,1-2-3,2-6-1,-100,-100,-100,-100,30,-100,-100
19120595,1-2-3,1-6-4,20,30,-100,-100,-100,-100,-100
19122095,1-2-5,4-1-5,-100,0,-100,-100,-100,-100,-100
19122266,1-2-3,1-4-3,50,0,-100,-100,-100,-100,-100
総レース数, 単勝, 複勝, 2連単, 2連複, 拡連複, 3連単, 3連複, 合計
202,-2190,-1440,-5880,-5990,-3750,-7810,-4890,-31950
