レース数, 予想順位,実際の順位,単勝,複勝,2連単,2連複,拡連複,3連単,3連複
19120438,1-2-4,2-1-6,-100,0,-100,90,60,-100,-100
19121742,1-2-3,1-4-3,100,50,-100,-100,-100,-100,-100
19120739,1-2-3,1-2-4,190,60,220,150,40,-100,-100
19122964,2-1-3,3-4-6,-100,-100,-100,-100,-100,-100,-100
19123072,1-2-3,1-2-4,40,40,420,320,220,-100,-100
19120439,1-2-3,1-3-6,30,0,-100,-100,-100,-100,-100
19120544,1-2-4,1-4-2,70,0,-100,-100,20,-100,150
19122043,2-3-1,1-2-3,-100,0,-100,-100,40,-100,290
19122127,1-2-3,1-2-4,10,0,360,490,130,-100,-100
19121740,1-2-3,1-4-5,0,0,-100,-100,-100,-100,-100
19122751,1-2-3,2-1-3,-100,50,-100,190,50,-100,520
19122046,2-1-3,1-2-4,-100,0,-100,60,30,-100,-100
19120539,1-2-3,1-2-4,20,0,150,90,40,-100,-100
19121743,1-2-3,3-4-5,-100,-100,-100,-100,-100,-100,-100
19123064,1-2-3,1-4-2,0,0,-100,-100,50,-100,-100
19121843,1-2-3,2-1-6,-100,70,-100,150,90,-100,-100
19123172,1-2-3,3-1-4,-100,0,-100,-100,-100,-100,-100
19122042,2-1-5,1-2-6,-100,40,-100,120,100,-100,-100
19120638,1-2-3,1-2-5,30,0,170,180,80,-100,-100
19120747,1-2-3,1-2-5,30,0,90,40,20,-100,-100
19122226,1-2-3,1-2-4,10,0,330,370,40,-100,-100
19120950,1-2-3,1-2-5,10,0,140,110,60,-100,-100
19122755,1-2-3,1-2-3,150,30,500,230,60,1270,270
19120540,1-2-3,1-4-2,20,0,-100,-100,0,-100,-100
19120842,1-2-3,3-1-4,-100,0,-100,-100,-100,-100,-100
19123068,1-2-3,2-4-3,-100,-100,-100,-100,-100,-100,-100
19120543,1-2-3,1-2-4,0,30,270,130,10,-100,-100
19122658,1-2-3,2-5-1,-100,-100,-100,-100,100,-100,-100
19120954,1-3-2,3-1-4,-100,0,-100,190,70,-100,-100
19120642,1-2-3,3-2-1,-100,-100,-100,-100,320,-100,870
19123171,2-3-1,5-1-3,-100,-100,-100,-100,-100,-100,-100
19121954,1-2-3,6-2-4,-100,-100,-100,-100,-100,-100,-100
19120846,1-2-5,1-2-3,0,0,80,20,50,-100,-100
19120838,1-2-3,1-3-2,0,0,-100,-100,50,-100,260
19120959,1-2-3,2-1-4,-100,0,-100,70,10,-100,-100
19122965,1-2-3,1-3-4,30,0,-100,-100,-100,-100,-100
19122040,1-2-3,1-4-2,0,0,-100,-100,0,-100,-100
19122128,1-2-4,2-1-4,-100,0,-100,30,30,-100,200
19122660,1-2-3,2-3-6,-100,-100,-100,-100,-100,-100,-100
19122234,1-2-3,1-2-4,30,0,80,30,40,-100,-100
19122651,2-3-1,4-5-3,-100,-100,-100,-100,-100,-100,-100
19120441,2-1-3,1-2-4,-100,0,-100,150,60,-100,-100
19120955,1-2-3,1-2-3,90,0,470,410,100,1720,730
19121847,1-2-3,1-2-5,60,0,310,210,90,-100,-100
19120746,2-1-4,4-3-5,-100,-100,-100,-100,-100,-100,-100
19122649,1-3-2,2-4-1,-100,-100,-100,-100,-100,-100,-100
19121960,1-3-2,1-4-3,10,0,-100,-100,20,-100,-100
19122129,1-2-4,1-2-6,10,0,240,230,110,-100,-100
19122850,1-2-3,2-3-6,-100,-100,-100,-100,-100,-100,-100
19123066,1-2-3,3-1-4,-100,0,-100,-100,-100,-100,-100
19122044,1-2-3,1-4-2,30,0,-100,-100,20,-100,-100
19121848,1-2-3,1-4-2,20,0,-100,-100,70,-100,-100
19120647,1-2-3,1-5-6,30,30,-100,-100,-100,-100,-100
19121837,1-2-4,1-5-4,0,0,-100,-100,-100,-100,-100
19122851,2-1-4,1-4-3,-100,-100,-100,-100,-100,-100,-100
19120640,1-2-3,1-4-2,10,90,-100,-100,40,-100,-100
19120958,2-1-3,1-3-5,-100,-100,-100,-100,-100,-100,-100
19122228,1-2-3,1-2-6,0,0,50,40,20,-100,-100
19121952,2-1-3,1-2-4,-100,0,-100,20,10,-100,-100
19120848,1-2-3,1-5-4,0,20,-100,-100,-100,-100,-100
19123062,1-3-2,1-3-2,60,60,340,280,70,1260,280
19120542,2-1-3,6-2-4,-100,130,-100,-100,-100,-100,-100
19121838,1-2-3,4-2-3,-100,-100,-100,-100,-100,-100,-100
19122756,1-2-3,1-2-3,50,10,260,180,50,850,290
19120440,1-2-3,1-3-2,10,0,-100,-100,20,-100,200
19121956,1-2-3,1-3-2,140,0,-100,-100,80,-100,690
19122970,1-2-3,1-3-2,20,30,-100,-100,20,-100,330
19123063,2-1-3,1-3-4,-100,-100,-100,-100,-100,-100,-100
19121748,1-3-2,1-4-3,20,0,-100,-100,50,-100,-100
19123067,1-2-3,1-2-6,10,0,150,140,50,-100,-100
19120639,1-2-5,1-4-3,120,30,-100,-100,-100,-100,-100
19122229,1-2-3,1-3-2,60,0,-100,-100,90,-100,400
19121739,1-3-2,3-4-2,-100,-100,-100,-100,-100,-100,-100
19120840,1-2-4,1-2-4,10,0,50,30,10,300,140
19122136,1-2-3,1-3-5,10,0,-100,-100,-100,-100,-100
19120641,1-2-3,2-1-5,-100,40,-100,620,190,-100,-100
