レース数, 予想順位,実際の順位,単勝,複勝,2連単,2連複,拡連複,3連単,3連複
191204154,1-2-4,2-1-4,-100,10,-100,100,50,-100,560
191203147,2-1-3,3-5-6,-100,-100,-100,-100,-100,-100,-100
191228199,1-2-3,1-4-2,10,0,-100,-100,40,-100,-100
191230199,1-2-3,3-4-2,-100,-100,-100,-100,-100,-100,-100
191214174,1-2-4,1-4-2,160,100,-100,-100,320,-100,1530
191215180,1-2-3,1-3-4,70,0,-100,-100,-100,-100,-100
191216156,1-2-3,1-3-2,40,0,-100,-100,40,-100,370
191207144,1-2-4,2-3-1,-100,-100,-100,-100,50,-100,-100
191205155,1-3-2,1-2-4,30,60,-100,-100,-100,-100,-100
191207133,1-3-2,3-6-1,-100,-100,-100,-100,110,-100,-100
191215173,2-1-4,2-1-3,200,80,810,380,60,-100,-100
191206133,2-3-1,3-1-5,-100,-100,-100,-100,-100,-100,-100
191230200,1-2-3,5-3-2,-100,-100,-100,-100,-100,-100,-100
191231206,1-2-4,1-2-4,150,20,990,410,100,3200,660
191231207,1-2-3,2-3-4,-100,-100,-100,-100,-100,-100,-100
191213140,1-2-3,2-1-3,-100,50,-100,280,90,-100,180
191206142,1-2-3,3-2-6,-100,-100,-100,-100,-100,-100,-100
191214175,1-2-4,1-4-3,10,0,-100,-100,-100,-100,-100
191206143,1-2-5,3-2-1,-100,-100,-100,-100,30,-100,-100
191228194,1-3-2,1-4-2,30,10,-100,-100,-100,-100,-100
191229208,1-2-3,2-3-5,-100,-100,-100,-100,-100,-100,-100
191230197,1-2-3,2-3-4,-100,-100,-100,-100,-100,-100,-100
191228204,1-2-3,1-2-4,40,40,490,320,70,-100,-100
191231215,1-2-3,1-4-5,30,40,-100,-100,-100,-100,-100
191204148,1-2-3,2-4-6,-100,-100,-100,-100,-100,-100,-100
191207134,1-2-4,4-2-1,-100,-100,-100,-100,50,-100,150
191208135,1-2-3,2-1-6,-100,30,-100,330,100,-100,-100
191204155,1-2-3,3-4-2,-100,-100,-100,-100,-100,-100,-100
191229205,1-2-3,3-4-2,-100,-100,-100,-100,-100,-100,-100
191204147,1-2-4,1-2-4,110,100,1670,1040,240,9690,2930
191216152,3-4-2,1-5-6,-100,-100,-100,-100,-100,-100,-100
191228197,2-1-4,3-5-2,-100,-100,-100,-100,-100,-100,-100
191215177,1-2-4,4-5-2,-100,-100,-100,-100,-100,-100,-100
191207135,1-2-3,4-1-6,-100,40,-100,-100,-100,-100,-100
191208137,1-2-4,5-1-2,-100,20,-100,-100,260,-100,-100
191206135,2-1-3,2-4-3,150,40,-100,-100,-100,-100,-100
191228203,1-3-5,4-5-2,-100,-100,-100,-100,-100,-100,-100
191215169,1-2-3,5-1-3,-100,0,-100,-100,-100,-100,-100
191213143,1-2-4,1-2-3,50,20,330,150,50,-100,-100
191229207,3-1-2,5-2-3,-100,-100,-100,-100,-100,-100,-100
191204156,2-1-3,1-5-4,-100,-100,-100,-100,-100,-100,-100
191215170,1-2-3,4-1-5,-100,60,-100,-100,-100,-100,-100
191214177,1-2-3,3-4-1,-100,-100,-100,-100,-100,-100,-100
191205150,1-2-3,5-2-4,-100,-100,-100,-100,-100,-100,-100
191230203,1-2-3,1-2-4,50,140,580,410,90,-100,-100
191205145,1-3-4,3-4-2,-100,-100,-100,-100,-100,-100,-100
191204153,1-2-4,1-6-2,10,10,-100,-100,60,-100,-100
191214179,1-3-2,1-2-4,20,0,-100,-100,-100,-100,-100
191206144,1-2-3,1-6-2,20,20,-100,-100,110,-100,-100
191213134,1-2-3,3-1-6,-100,80,-100,-100,-100,-100,-100
191229209,1-2-3,5-2-3,-100,-100,-100,-100,-100,-100,-100
191213136,2-3-4,1-5-6,-100,-100,-100,-100,-100,-100,-100
191205149,1-3-2,3-4-1,-100,-100,-100,-100,100,-100,-100
191206141,1-2-4,2-1-4,-100,0,-100,90,60,-100,370
191207138,2-1-3,3-2-6,-100,50,-100,-100,-100,-100,-100
191214173,1-2-3,1-4-2,70,0,-100,-100,120,-100,-100
191208133,1-3-4,3-1-6,-100,10,-100,180,90,-100,-100
191208144,1-2-3,1-4-6,20,10,-100,-100,-100,-100,-100
191231211,1-2-4,1-2-4,20,20,170,140,50,650,280
191207143,1-2-3,1-3-5,40,0,-100,-100,-100,-100,-100
191216155,1-3-4,2-1-6,-100,10,-100,-100,-100,-100,-100
191216149,1-4-2,1-6-3,210,40,-100,-100,-100,-100,-100
191203151,1-2-4,1-3-2,40,10,-100,-100,90,-100,-100
191230193,1-2-3,6-1-4,-100,0,-100,-100,-100,-100,-100
191228202,1-4-3,1-4-3,50,0,890,580,150,2920,690
