レース数, 予想順位,実際の順位,単勝,複勝,2連単,2連複,拡連複,3連単,3連複
191229114,1-2-4,4-1-2,-100,0,-100,-100,30,-100,440
191201108,1-3-5,1-2-5,0,0,-100,-100,-100,-100,-100
19122699,1-2-4,4-3-5,-100,-100,-100,-100,-100,-100,-100
19121282,1-2-3,1-4-2,10,0,-100,-100,20,-100,-100
19121284,1-2-4,4-2-3,-100,-100,-100,-100,-100,-100,-100
19121363,2-1-3,2-3-1,150,60,-100,-100,240,-100,830
19122898,2-1-6,1-4-6,-100,-100,-100,-100,-100,-100,-100
19121592,1-2-3,1-5-2,0,10,-100,-100,10,-100,-100
191226102,1-3-6,1-3-2,60,0,90,50,30,-100,-100
19121680,1-2-5,1-2-6,30,0,110,120,40,-100,-100
19122788,2-1-4,2-1-6,100,10,690,220,220,-100,-100
191230105,1-4-2,2-4-6,-100,-100,-100,-100,-100,-100,-100
191228106,1-2-4,3-5-4,-100,-100,-100,-100,-100,-100,-100
19121673,1-2-3,1-3-6,360,60,-100,-100,-100,-100,-100
19121486,2-1-4,2-1-4,270,50,550,250,60,1280,170
19121174,1-2-3,6-4-3,-100,-100,-100,-100,-100,-100,-100
191229110,2-3-4,2-4-3,160,560,-100,-100,40,-100,510
19121681,1-3-2,1-6-5,20,0,-100,-100,-100,-100,-100
191229116,1-2-3,1-3-6,40,0,-100,-100,-100,-100,-100
19120579,1-2-3,1-2-4,80,0,160,80,30,-100,-100
191225105,1-2-4,4-5-2,-100,-100,-100,-100,-100,-100,-100
19120289,2-1-3,1-2-5,-100,30,-100,280,60,-100,-100
191201102,1-3-4,1-2-3,0,10,-100,-100,70,-100,-100
19120583,1-2-5,1-2-5,10,0,110,50,50,830,420
19122598,1-2-3,1-4-2,30,10,-100,-100,30,-100,-100
191226108,1-3-6,1-3-6,20,0,100,60,80,740,610
19121369,2-1-5,5-2-3,-100,10,-100,-100,-100,-100,-100
19121488,2-3-4,2-6-3,0,40,-100,-100,20,-100,-100
19121594,1-3-2,1-4-5,0,0,-100,-100,-100,-100,-100
19121485,1-2-3,1-5-2,10,0,-100,-100,200,-100,-100
191225102,1-2-3,2-3-1,-100,-100,-100,-100,0,-100,140
19121184,1-2-3,1-3-2,60,0,-100,-100,70,-100,390
19121675,1-2-3,1-2-3,0,0,210,130,20,760,330
19121364,2-5-4,3-1-4,-100,-100,-100,-100,-100,-100,-100
19121361,1-3-4,1-2-6,10,0,-100,-100,-100,-100,-100
19121596,1-3-4,3-1-4,-100,0,-100,220,60,-100,380
19122698,1-2-4,1-2-6,190,10,450,230,180,-100,-100
19121487,2-1-4,2-3-6,90,70,-100,-100,-100,-100,-100
19120584,1-2-3,1-3-6,10,30,-100,-100,-100,-100,-100
19121366,1-2-4,1-4-3,60,20,-100,-100,-100,-100,-100
19121684,1-3-2,4-2-3,-100,-100,-100,-100,-100,-100,-100
19120387,2-1-4,1-3-2,-100,-100,-100,-100,110,-100,-100
19120580,1-2-4,2-4-1,-100,-100,-100,-100,0,-100,120
19122785,1-2-3,1-4-3,240,20,-100,-100,-100,-100,-100
19121178,1-4-3,6-4-1,-100,-100,-100,-100,10,-100,-100
19120577,1-2-6,1-4-5,10,50,-100,-100,-100,-100,-100
19120392,1-2-4,1-3-2,230,200,-100,-100,100,-100,-100
19120493,1-3-4,2-1-4,-100,100,-100,-100,-100,-100,-100
19120388,2-1-4,1-2-3,-100,0,-100,70,0,-100,-100
191229113,1-2-3,3-1-2,-100,0,-100,-100,30,-100,420
19121491,1-3-5,5-2-6,-100,-100,-100,-100,-100,-100,-100
191228100,2-3-4,2-1-3,0,0,-100,-100,70,-100,-100
19120292,1-2-4,1-4-2,30,20,-100,-100,0,-100,70
19122786,2-1-3,2-5-6,200,180,-100,-100,-100,-100,-100
19120389,2-3-1,2-5-6,210,180,-100,-100,-100,-100,-100
19120485,2-1-3,2-4-5,370,110,-100,-100,-100,-100,-100
19121368,2-4-3,5-2-6,-100,90,-100,-100,-100,-100,-100
19120288,1-2-4,1-5-4,50,0,-100,-100,-100,-100,-100
19123098,1-2-3,3-2-1,-100,-100,-100,-100,30,-100,280
191226100,1-3-4,2-1-6,-100,0,-100,-100,-100,-100,-100
19122599,1-3-4,1-4-5,210,0,-100,-100,-100,-100,-100
19120386,2-1-4,4-5-6,-100,-100,-100,-100,-100,-100,-100
19121678,1-2-4,1-3-5,20,0,-100,-100,-100,-100,-100
191228104,1-2-3,1-6-5,0,0,-100,-100,-100,-100,-100
19120487,1-2-6,1-4-6,20,0,-100,-100,-100,-100,-100
19120290,1-3-2,2-1-4,-100,30,-100,-100,-100,-100,-100
19120293,1-2-3,1-3-4,80,20,-100,-100,-100,-100,-100
19121489,1-3-2,5-3-2,-100,-100,-100,-100,-100,-100,-100
19121183,1-2-5,1-2-4,10,0,300,170,30,-100,-100
19122899,1-2-3,1-4-3,20,0,-100,-100,-100,-100,-100
19121674,1-2-3,1-2-4,0,20,310,100,60,-100,-100
19121179,2-1-3,1-3-4,-100,-100,-100,-100,-100,-100,-100
19120488,1-3-5,3-2-1,-100,-100,-100,-100,490,-100,-100
191225104,1-4-3,1-4-3,10,0,120,90,0,970,340
19121275,1-2-3,3-2-4,-100,-100,-100,-100,-100,-100,-100
19121367,1-2-3,6-1-5,-100,30,-100,-100,-100,-100,-100
191229111,1-2-3,1-2-4,20,0,160,110,10,-100,-100
191228107,1-3-5,1-3-2,0,0,140,50,20,-100,-100
19121278,1-3-2,4-2-1,-100,-100,-100,-100,-100,-100,-100
19120495,1-3-4,1-4-3,10,0,-100,-100,10,-100,230
19122597,1-2-3,2-1-4,-100,40,-100,60,230,-100,-100
191225106,1-3-2,1-5-3,260,0,-100,-100,70,-100,-100
191228102,1-2-3,1-3-6,0,0,-100,-100,-100,-100,-100
19121593,1-2-3,1-2-5,30,0,130,80,20,-100,-100
19121279,1-2-3,2-1-3,-100,10,-100,30,40,-100,160
19122794,1-2-3,4-1-6,-100,20,-100,-100,-100,-100,-100
191201101,1-3-4,1-6-3,60,50,-100,-100,70,-100,-100
19123099,1-3-4,1-3-4,80,0,150,80,30,460,110
19120385,1-3-2,1-3-2,90,20,270,100,0,740,120
19120489,1-2-4,2-3-6,-100,-100,-100,-100,-100,-100,-100
191225101,1-2-3,1-3-2,0,0,-100,-100,110,-100,280
19121590,1-3-2,1-2-6,10,10,-100,-100,-100,-100,-100
19120296,1-2-3,1-3-5,30,20,-100,-100,-100,-100,-100
19120287,2-1-3,3-5-1,-100,-100,-100,-100,-100,-100,-100
19122796,1-2-6,1-2-4,50,10,250,90,40,-100,-100
19121677,1-2-3,1-3-6,0,0,-100,-100,-100,-100,-100
191201100,1-2-4,1-6-3,60,20,-100,-100,-100,-100,-100
191225108,2-1-4,1-4-6,-100,-100,-100,-100,-100,-100,-100
191230100,1-2-3,1-4-3,100,50,-100,-100,-100,-100,-100
19121280,1-3-2,1-3-5,50,0,150,100,20,-100,-100
19121493,1-3-2,1-3-2,30,30,160,80,10,1000,260
19121273,1-3-4,1-5-4,40,90,-100,-100,-100,-100,-100
19120574,1-2-3,6-3-2,-100,-100,-100,-100,-100,-100,-100
19121176,1-2-3,1-4-6,230,170,-100,-100,-100,-100,-100
191228101,2-1-4,2-4-5,240,150,-100,-100,-100,-100,-100
19120295,1-2-3,2-1-6,-100,30,-100,150,100,-100,-100
19120294,1-3-4,2-1-4,-100,150,-100,-100,-100,-100,-100
19123097,1-2-3,1-3-4,30,0,-100,-100,-100,-100,-100
19121175,1-3-2,3-2-4,-100,-100,-100,-100,-100,-100,-100
19120492,1-2-5,2-1-5,-100,0,-100,30,20,-100,280
19120491,1-4-5,1-6-2,50,10,-100,-100,-100,-100,-100
19121595,1-2-4,1-6-2,0,0,-100,-100,30,-100,-100
19121276,2-1-5,2-1-6,50,0,330,110,60,-100,-100
19121372,2-1-3,2-3-6,410,170,-100,-100,-100,-100,-100
19120490,1-4-3,4-3-1,-100,-100,-100,-100,10,-100,210
19121587,1-2-3,4-1-6,-100,0,-100,-100,-100,-100,-100
19121173,1-2-3,1-3-6,60,0,-100,-100,-100,-100,-100
19121490,1-2-3,1-3-2,100,0,-100,-100,30,-100,80
191229109,1-2-4,1-2-5,470,30,1030,320,220,-100,-100
19120198,1-4-2,4-1-2,-100,0,-100,130,30,-100,220
19121591,1-2-5,1-6-5,80,0,-100,-100,-100,-100,-100
19121281,1-3-2,4-1-3,-100,10,-100,-100,20,-100,-100
19120393,2-1-3,4-5-1,-100,-100,-100,-100,-100,-100,-100
19122793,1-3-2,5-1-6,-100,10,-100,-100,-100,-100,-100
19122897,1-3-4,4-6-1,-100,-100,-100,-100,-100,-100,-100
191226106,3-2-6,3-1-5,30,0,-100,-100,-100,-100,-100
19120582,1-3-4,1-2-3,70,0,-100,-100,70,-100,-100
191225103,3-2-5,4-5-2,-100,-100,-100,-100,-100,-100,-100
191230104,1-2-5,1-3-6,80,30,-100,-100,-100,-100,-100
191230102,2-1-3,1-3-4,-100,-100,-100,-100,-100,-100,-100
191226104,1-2-3,2-1-3,-100,30,-100,190,10,-100,310
19121277,1-2-4,2-4-3,-100,-100,-100,-100,-100,-100,-100
191226101,2-1-3,2-4-3,70,0,-100,-100,-100,-100,-100
191229115,1-3-2,1-6-3,60,0,-100,-100,20,-100,-100
19122795,1-3-5,1-3-4,0,0,330,110,40,-100,-100
191225107,2-1-4,1-4-2,-100,-100,-100,-100,320,-100,560
19120575,3-1-2,1-2-5,-100,-100,-100,-100,-100,-100,-100
19121586,1-3-4,1-4-3,70,0,-100,-100,340,-100,730
19120199,1-2-3,2-3-4,-100,-100,-100,-100,-100,-100,-100
19122787,2-1-3,3-4-2,-100,-100,-100,-100,-100,-100,-100
19121370,3-2-4,2-6-5,-100,-100,-100,-100,-100,-100,-100
191226103,2-3-5,5-1-4,-100,-100,-100,-100,-100,-100,-100
19122790,1-2-3,4-1-2,-100,40,-100,-100,350,-100,-100
19121588,1-2-3,1-2-3,0,0,220,170,80,510,130
19120394,1-3-4,4-1-2,-100,0,-100,-100,-100,-100,-100
19120291,1-5-3,1-5-3,50,0,180,130,10,640,170
19120197,3-4-5,2-5-6,-100,-100,-100,-100,-100,-100,-100
191201104,1-2-4,1-5-6,40,20,-100,-100,-100,-100,-100
総レース数, 単勝, 複勝, 2連単, 2連複, 拡連複, 3連単, 3連複, 合計
201,-1360,-1790,-10010,-8780,-4730,-11070,-6410,-44150
