レース数, 予想順位,実際の順位,単勝,複勝,2連単,2連複,拡連複,3連単,3連複
19122492,1-2-3,1-4-2,40,0,-100,-100,0,-100,-100
19121061,1-2-3,1-3-4,20,0,-100,-100,-100,-100,-100
19122596,1-2-3,3-1-4,-100,0,-100,-100,-100,-100,-100
19123086,1-2-3,2-1-4,-100,20,-100,80,70,-100,-100
19121161,1-2-3,1-4-2,0,30,-100,-100,40,-100,-100
19121166,2-1-3,1-2-6,-100,70,-100,400,50,-100,-100
191231100,1-2-3,1-4-2,20,120,-100,-100,10,-100,-100
19121065,2-1-3,3-2-5,-100,160,-100,-100,-100,-100,-100
19122689,1-2-3,1-3-2,270,20,-100,-100,30,-100,150
19120376,1-2-3,1-2-5,10,0,190,210,60,-100,-100
191229100,1-2-3,1-2-6,60,30,770,420,140,-100,-100
19123085,1-2-3,1-3-2,20,0,-100,-100,60,-100,120
19121476,1-3-2,1-6-5,30,40,-100,-100,-100,-100,-100
19121171,2-1-3,1-4-2,-100,-100,-100,-100,50,-100,-100
19123197,1-2-3,1-4-3,0,10,-100,-100,-100,-100,-100
19120190,1-2-4,5-1-3,-100,30,-100,-100,-100,-100,-100
19121068,2-1-3,1-4-3,-100,-100,-100,-100,-100,-100,-100
19121162,1-2-3,2-1-4,-100,100,-100,180,30,-100,-100
19121581,1-2-3,3-6-1,-100,-100,-100,-100,-100,-100,-100
19122997,1-2-3,1-5-3,0,0,-100,-100,-100,-100,-100
19121350,1-2-4,2-1-5,-100,40,-100,150,40,-100,-100
19120194,1-2-3,5-2-6,-100,-100,-100,-100,-100,-100,-100
19122489,2-1-3,1-3-2,-100,-100,-100,-100,220,-100,490
19123096,1-2-3,1-3-5,40,10,-100,-100,-100,-100,-100
19121582,1-2-3,1-5-6,20,0,-100,-100,-100,-100,-100
19121266,2-1-3,5-1-3,-100,-100,-100,-100,-100,-100,-100
19120382,1-2-3,1-2-5,160,0,200,160,30,-100,-100
19121358,1-2-3,1-6-2,310,100,-100,-100,140,-100,-100
19120282,1-2-3,1-3-5,40,0,-100,-100,-100,-100,-100
19120195,1-2-3,1-3-5,10,0,-100,-100,-100,-100,-100
19122685,1-2-3,1-4-3,110,20,-100,-100,-100,-100,-100
