レース数, 予想順位,実際の順位,単勝,複勝,2連単,2連複,拡連複,3連単,3連複
19121735,1-2-3,1-3-2,20,0,-100,-100,60,-100,100
19122625,1-2-3,1-2-3,0,0,290,310,60,1250,370
19120726,1-2-3,1-2-4,70,0,310,320,40,-100,-100
19121036,1-3-5,2-6-1,-100,-100,-100,-100,-100,-100,-100
19122834,1-2-4,2-1-5,-100,0,-100,120,20,-100,-100
19120826,1-3-4,1-4-2,30,0,-100,-100,-100,-100,-100
19121638,1-2-4,3-4-1,-100,-100,-100,-100,-100,-100,-100
19123128,1-2-4,1-3-4,20,0,-100,-100,-100,-100,-100
19120729,1-2-3,6-2-1,-100,-100,-100,-100,10,-100,-100
19122627,1-3-2,1-2-3,30,0,-100,-100,10,-100,110
19121836,1-2-3,1-2-4,20,0,50,50,0,-100,-100
19122022,1-2-5,1-3-2,90,50,-100,-100,50,-100,-100
19120933,1-2-3,4-1-5,-100,70,-100,-100,-100,-100,-100
19120731,1-2-3,1-3-2,10,0,-100,-100,90,-100,120
19121029,1-2-4,1-2-4,30,0,60,0,10,520,280
19122020,1-2-3,1-5-3,20,0,-100,-100,-100,-100,-100
19121728,1-2-4,3-1-4,-100,0,-100,-100,-100,-100,-100
19123133,2-1-3,4-5-2,-100,-100,-100,-100,-100,-100,-100
19121827,1-2-3,1-2-3,40,10,560,290,40,1240,350
19120730,2-1-3,2-3-1,240,80,-100,-100,80,-100,140
19120834,1-2-4,1-2-4,40,0,200,210,70,580,70
19123135,1-2-3,1-2-5,20,40,130,70,60,-100,-100
19122530,1-2-4,3-4-1,-100,-100,-100,-100,-100,-100,-100
19121032,1-2-3,4-1-6,-100,0,-100,-100,-100,-100,-100
19122535,1-3-2,1-2-3,20,80,-100,-100,50,-100,360
19122016,1-2-3,1-4-3,10,0,-100,-100,-100,-100,-100
19121934,1-2-4,3-1-4,-100,10,-100,-100,-100,-100,-100
19120618,1-2-3,1-2-6,500,0,440,360,120,-100,-100
19121647,1-2-3,1-5-6,10,40,-100,-100,-100,-100,-100
19120732,1-2-3,4-2-3,-100,-100,-100,-100,-100,-100,-100
19120832,1-2-4,2-1-4,-100,0,-100,20,0,-100,80
19122024,1-3-2,1-3-6,0,70,400,320,100,-100,-100
19122632,1-3-2,1-4-2,90,80,-100,-100,-100,-100,-100
19121639,1-3-2,4-1-5,-100,0,-100,-100,-100,-100,-100
19123130,1-2-4,1-2-5,150,0,380,130,30,-100,-100
19120613,1-2-3,2-1-5,-100,0,-100,60,40,-100,-100
19120927,1-2-3,3-5-2,-100,-100,-100,-100,-100,-100,-100
19122832,1-2-3,1-6-2,20,0,-100,-100,20,-100,-100
19120828,1-2-3,1-2-3,0,0,130,100,20,460,70
19121034,1-2-4,1-2-4,50,20,250,220,60,570,150
19121935,1-2-3,1-3-2,30,10,-100,-100,40,-100,120
19122634,2-1-4,5-2-4,-100,0,-100,-100,-100,-100,-100
19121933,1-2-3,1-5-2,70,30,-100,-100,20,-100,-100
19120930,2-1-3,4-1-2,-100,-100,-100,-100,50,-100,-100
19122830,1-2-3,2-1-5,-100,0,-100,260,170,-100,-100
19122630,2-1-3,1-5-2,-100,-100,-100,-100,40,-100,-100
19121028,1-3-4,5-1-3,-100,30,-100,-100,0,-100,-100
19121736,1-2-3,1-5-2,30,0,-100,-100,20,-100,-100
19122633,1-3-4,5-3-2,-100,-100,-100,-100,-100,-100,-100
19122835,1-2-3,2-1-4,-100,0,-100,100,20,-100,-100
19120831,1-2-3,1-5-3,30,10,-100,-100,-100,-100,-100
19121726,1-2-3,1-4-3,60,0,-100,-100,-100,-100,-100
19120829,1-2-3,1-3-5,40,0,-100,-100,-100,-100,-100
19121026,1-2-3,4-1-3,-100,0,-100,-100,-100,-100,-100
19121730,1-2-4,6-2-4,-100,-100,-100,-100,-100,-100,-100
19121731,1-2-4,4-5-6,-100,-100,-100,-100,-100,-100,-100
19122532,1-3-4,3-1-4,-100,0,-100,290,100,-100,100
19122023,1-2-3,1-2-4,0,0,230,180,20,-100,-100
19122017,1-2-3,1-3-2,0,0,-100,-100,20,-100,170
19121727,1-3-6,1-3-5,30,0,70,60,0,-100,-100
19122737,1-3-2,3-1-4,-100,0,-100,300,130,-100,-100
19122827,1-3-2,1-5-3,20,0,-100,-100,0,-100,-100
19122636,1-2-4,1-2-3,0,10,140,100,80,-100,-100
19120833,1-2-3,1-3-2,60,40,-100,-100,50,-100,460
19122533,2-1-3,4-5-2,-100,-100,-100,-100,-100,-100,-100
19121637,1-2-3,4-1-3,-100,10,-100,-100,-100,-100,-100
19120617,1-2-3,1-2-5,80,0,90,30,10,-100,-100
19122536,1-2-3,3-1-4,-100,0,-100,-100,-100,-100,-100
19120622,1-2-3,1-2-4,0,10,120,20,10,-100,-100
19121640,1-2-3,1-3-5,0,0,-100,-100,-100,-100,-100
19122534,2-1-3,1-4-2,-100,-100,-100,-100,50,-100,-100
19122744,1-3-2,4-5-2,-100,-100,-100,-100,-100,-100,-100
19120623,1-2-3,2-3-4,-100,-100,-100,-100,-100,-100,-100
19122826,1-2-4,4-1-2,-100,0,-100,-100,10,-100,180
19122740,1-3-2,1-3-2,30,0,60,50,20,1150,370
