レース数, 予想順位,実際の順位,単勝,複勝,2連単,2連複,拡連複,3連単,3連複
19122678,1-2-3,1-2-3,80,0,380,210,10,1180,410
19122367,1-2-3,3-1-4,-100,60,-100,-100,-100,-100,-100
19122780,1-2-4,1-3-2,0,0,-100,-100,20,-100,-100
19120271,1-2-4,1-3-5,30,0,-100,-100,-100,-100,-100
19122480,1-2-3,1-4-5,10,10,-100,-100,-100,-100,-100
19120480,1-2-3,1-2-3,50,0,110,50,20,460,120
19120475,1-2-3,1-2-6,300,0,650,480,190,-100,-100
19120479,1-2-6,1-3-2,0,0,-100,-100,60,-100,-100
19120484,1-2-4,1-4-2,50,0,-100,-100,70,-100,160
19121568,1-2-4,3-2-4,-100,-100,-100,-100,-100,-100,-100
19121258,1-2-3,1-4-6,100,60,-100,-100,-100,-100,-100
19122581,1-2-4,1-5-6,60,90,-100,-100,-100,-100,-100
19120476,1-2-4,1-4-6,0,40,-100,-100,-100,-100,-100
19122369,1-3-2,2-5-3,-100,-100,-100,-100,-100,-100,-100
19120269,2-1-5,2-5-4,30,50,-100,-100,-100,-100,-100
19121567,1-2-4,1-2-3,20,0,130,80,20,-100,-100
19120563,1-2-4,4-6-2,-100,-100,-100,-100,-100,-100,-100
19122475,2-1-4,2-5-4,650,600,-100,-100,-100,-100,-100
19120564,1-3-2,3-5-4,-100,-100,-100,-100,-100,-100,-100
19120268,1-2-4,1-2-6,20,0,90,70,10,-100,-100
19121149,1-2-3,1-3-5,10,0,-100,-100,-100,-100,-100
19120362,1-2-3,1-2-4,190,60,390,180,50,-100,-100
19120571,1-2-3,1-4-6,30,0,-100,-100,-100,-100,-100
19122888,1-2-3,2-1-3,-100,0,-100,50,30,-100,160
19120568,1-2-3,1-3-4,10,0,-100,-100,-100,-100,-100
19121260,1-2-5,1-3-4,30,0,-100,-100,-100,-100,-100
19121157,1-3-5,1-5-6,60,20,-100,-100,-100,-100,-100
19121339,1-2-5,1-4-6,740,20,-100,-100,-100,-100,-100
19123185,1-2-3,1-4-2,90,0,-100,-100,120,-100,-100
19120264,1-2-3,3-5-4,-100,-100,-100,-100,-100,-100,-100
19122478,1-2-3,1-2-4,320,10,540,170,130,-100,-100
19121346,1-3-2,3-1-6,-100,20,-100,150,70,-100,-100
19121160,1-2-3,1-2-6,20,0,170,80,90,-100,-100
19121664,1-2-6,2-1-6,-100,0,-100,190,160,-100,450
19122887,1-2-3,1-2-3,0,30,260,370,70,890,310
19121348,1-2-3,1-3-6,50,10,-100,-100,-100,-100,-100
19120178,1-2-3,5-2-4,-100,-100,-100,-100,-100,-100,-100
19120569,1-2-3,4-1-3,-100,0,-100,-100,-100,-100,-100
19122479,2-1-5,5-6-2,-100,-100,-100,-100,-100,-100,-100
19120179,1-2-3,1-2-3,380,190,710,370,180,1790,310
19122582,1-2-3,1-5-3,10,0,-100,-100,-100,-100,-100
19120474,1-2-3,1-2-5,80,10,260,170,50,-100,-100
19120483,1-2-3,1-5-3,10,0,-100,-100,-100,-100,-100
19122579,2-1-3,1-2-3,-100,20,-100,50,30,-100,320
19121342,2-1-3,2-6-3,110,20,-100,-100,-100,-100,-100
19122482,1-2-5,1-2-3,0,0,60,70,0,-100,-100
19122372,1-2-3,5-3-1,-100,-100,-100,-100,-100,-100,-100
19121463,2-1-3,3-4-1,-100,-100,-100,-100,-100,-100,-100
19123189,1-3-2,1-3-4,30,40,300,40,50,-100,-100
19122886,1-2-3,1-2-6,140,20,190,30,50,-100,-100
19122683,1-2-3,3-4-1,-100,-100,-100,-100,-100,-100,-100
19121151,1-3-2,3-1-6,-100,20,-100,140,40,-100,-100
19121572,1-2-3,1-2-3,40,0,400,440,80,1030,300
19121156,1-2-3,1-2-5,10,0,110,110,70,-100,-100
19120367,1-2-3,4-5-2,-100,-100,-100,-100,-100,-100,-100
19120266,2-1-3,2-3-6,200,130,-100,-100,-100,-100,-100
19121472,1-2-3,1-6-3,0,20,-100,-100,-100,-100,-100
19122361,1-2-3,1-2-3,20,0,310,210,80,740,170
19120365,1-2-4,1-4-3,50,0,-100,-100,-100,-100,-100
19123191,1-2-3,2-1-3,-100,20,-100,80,0,-100,110
19121563,1-2-5,1-2-4,40,40,460,250,230,-100,-100
19120261,1-2-3,1-4-5,0,0,-100,-100,-100,-100,-100
19120265,1-2-3,4-6-2,-100,-100,-100,-100,-100,-100,-100
19120177,1-4-3,1-3-4,270,50,-100,-100,30,-100,180
19122894,2-1-3,2-1-3,190,30,1040,180,80,2540,300
19121561,1-2-3,1-2-3,0,0,320,540,50,1450,680
19121465,1-2-4,1-2-4,110,10,180,40,0,480,90
19123187,2-1-3,1-2-5,-100,170,-100,530,150,-100,-100
19122363,1-2-6,6-1-4,-100,20,-100,-100,-100,-100,-100
19121571,1-3-2,1-3-4,0,0,190,140,40,-100,-100
19122773,1-2-3,4-1-2,-100,0,-100,-100,0,-100,-100
19120562,1-2-6,5-4-6,-100,-100,-100,-100,-100,-100,-100
19122573,1-2-4,1-3-6,30,20,-100,-100,-100,-100,-100
19122680,1-2-3,4-1-5,-100,0,-100,-100,-100,-100,-100
19121667,1-3-6,1-3-6,10,0,180,90,50,980,470
19122684,1-2-3,1-6-3,20,0,-100,-100,-100,-100,-100
19121671,1-2-3,1-6-4,10,40,-100,-100,-100,-100,-100
19122774,1-2-3,4-6-1,-100,-100,-100,-100,-100,-100,-100
19122777,1-2-3,1-4-2,20,10,-100,-100,150,-100,-100
19122781,1-2-3,1-2-3,20,20,140,100,10,480,170
19123192,1-2-3,2-1-4,-100,0,-100,60,10,-100,-100
19122580,1-2-4,1-2-4,40,0,110,40,10,240,100
19122889,1-3-2,1-4-3,40,10,-100,-100,40,-100,-100
19121470,1-2-3,3-2-4,-100,-100,-100,-100,-100,-100,-100
